50 by 50 (1s till 8s)
0.9988   0.9973   0.9891   0.9891   0.9856   0.9109   0.9109   0.7160   0.7160   0.4474   0.3416   0.3416   0.3438   0.3438   0.2737   0.2737   0.1002   0.0875   0.0875   0.0533   0.0533   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9988   0.9983   0.9955   0.9955   0.9891   0.9820   0.9820   0.9768   0.9768   0.5507   0.4388   0.4388   0.4126   0.4126   0.3863   0.3863   0.0610   0.0544   0.0544   0.0796   0.0796   0.0121   0.0121   0.0118   0.0118   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9988   0.9983   0.9955   0.9955   0.9891   0.9820   0.9820   0.9768   0.9768   0.5507   0.4388   0.4388   0.4126   0.4126   0.3863   0.3863   0.0610   0.0544   0.0544   0.0796   0.0796   0.0121   0.0121   0.0118   0.0118   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9990   0.9989   0.9966   0.9966   0.9908   0.7852   0.7852   0.7829   0.7829   0.4829   0.6502   0.6502   0.5692   0.5692   0.6730   0.6730   0.2979   0.3183   0.3183   0.1706   0.1706   0.1309   0.1309   0.0758   0.0758   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9991   0.9990   0.9989   0.9989   0.9978   0.8853   0.8853   0.8282   0.8282   0.5122   0.6828   0.6828   0.5719   0.5719   0.6902   0.6902   0.2771   0.3341   0.3341   0.2204   0.2204   0.2022   0.2022   0.1559   0.1559   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9991   0.9990   0.9989   0.9989   0.9978   0.8853   0.8853   0.8282   0.8282   0.5122   0.6828   0.6828   0.5719   0.5719   0.6902   0.6902   0.2771   0.3341   0.3341   0.2204   0.2204   0.2022   0.2022   0.1559   0.1559   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9992   0.9991   0.9990   0.9990   0.9988   0.9983   0.9983   0.8490   0.8490   0.7665   0.7797   0.7797   0.7494   0.7494   0.6928   0.6928   0.3682   0.3247   0.3247   0.3133   0.3133   0.2945   0.2945   0.2329   0.2329   0.0038   0.0144   0.0144   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9992   0.9991   0.9990   0.9990   0.9988   0.9983   0.9983   0.8490   0.8490   0.7665   0.7797   0.7797   0.7494   0.7494   0.6928   0.6928   0.3682   0.3247   0.3247   0.3133   0.3133   0.2945   0.2945   0.2329   0.2329   0.0038   0.0144   0.0144   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9993   0.9992   0.9991   0.9991   0.9989   0.9988   0.9988   0.9936   0.9936   0.9892   0.9761   0.9761   0.9445   0.9445   0.9156   0.9156   0.6088   0.5321   0.5321   0.4565   0.4565   0.3602   0.3602   0.3068   0.3068   0.0063   0.0047   0.0047   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9993   0.9992   0.9991   0.9991   0.9989   0.9988   0.9988   0.9936   0.9936   0.9892   0.9761   0.9761   0.9445   0.9445   0.9156   0.9156   0.6088   0.5321   0.5321   0.4565   0.4565   0.3602   0.3602   0.3068   0.3068   0.0063   0.0047   0.0047   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9994   0.9993   0.9992   0.9992   0.9990   0.9989   0.9989   0.9970   0.9970   0.9920   0.9865   0.9865   0.9450   0.9450   0.9380   0.9380   0.7826   0.6430   0.6430   0.5645   0.5645   0.4602   0.4602   0.4119   0.4119   0.0344   0.0279   0.0279   0.0260   0.0260   0.0021   0.0021   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9994   0.9993   0.9992   0.9992   0.9990   0.9989   0.9989   0.9970   0.9970   0.9920   0.9865   0.9865   0.9450   0.9450   0.9380   0.9380   0.7826   0.6430   0.6430   0.5645   0.5645   0.4602   0.4602   0.4119   0.4119   0.0344   0.0279   0.0279   0.0260   0.0260   0.0021   0.0021   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9995   0.9994   0.9993   0.9993   0.9991   0.9990   0.9990   0.9987   0.9987   0.9931   0.9873   0.9873   0.9454   0.9454   0.9410   0.9410   0.9427   0.7263   0.7263   0.6131   0.6131   0.6026   0.6026   0.5900   0.5900   0.3078   0.2722   0.2722   0.1387   0.1387   0.1196   0.1196   0.0951   0.0951   0.0405   0.0405   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9996   0.9995   0.9994   0.9994   0.9992   0.9991   0.9991   0.9989   0.9989   0.9987   0.9924   0.9924   0.9449   0.9449   0.9447   0.9447   0.9400   0.8387   0.8387   0.7241   0.7241   0.6548   0.6548   0.6500   0.6500   0.2287   0.3379   0.3379   0.1911   0.1911   0.1516   0.1516   0.1247   0.1247   0.0675   0.0675   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9996   0.9995   0.9994   0.9994   0.9992   0.9991   0.9991   0.9989   0.9989   0.9987   0.9924   0.9924   0.9449   0.9449   0.9447   0.9447   0.9400   0.8387   0.8387   0.7241   0.7241   0.6548   0.6548   0.6500   0.6500   0.2287   0.3379   0.3379   0.1911   0.1911   0.1516   0.1516   0.1247   0.1247   0.0675   0.0675   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9997   0.9996   0.9995   0.9995   0.9993   0.9992   0.9992   0.9990   0.9990   0.9989   0.9947   0.9947   0.9906   0.9906   0.9806   0.9806   0.9527   0.9111   0.9111   0.8994   0.8994   0.8508   0.8508   0.8000   0.8000   0.5106   0.4427   0.4427   0.3155   0.3155   0.2135   0.2135   0.1744   0.1744   0.1553   0.1553   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9997   0.9996   0.9995   0.9995   0.9993   0.9992   0.9992   0.9990   0.9990   0.9989   0.9947   0.9947   0.9906   0.9906   0.9806   0.9806   0.9527   0.9111   0.9111   0.8994   0.8994   0.8508   0.8508   0.8000   0.8000   0.5106   0.4427   0.4427   0.3155   0.3155   0.2135   0.2135   0.1744   0.1744   0.1553   0.1553   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9998   0.9997   0.9996   0.9996   0.9994   0.9993   0.9993   0.9991   0.9991   0.9990   0.9989   0.9989   0.9950   0.9950   0.9900   0.9900   0.9804   0.9800   0.9800   0.9700   0.9700   0.9600   0.9600   0.9500   0.9500   0.5754   0.5281   0.5281   0.4519   0.4519   0.3352   0.3352   0.2475   0.2475   0.2245   0.2245   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9998   0.9997   0.9996   0.9996   0.9994   0.9993   0.9993   0.9991   0.9991   0.9990   0.9989   0.9989   0.9950   0.9950   0.9900   0.9900   0.9804   0.9800   0.9800   0.9700   0.9700   0.9600   0.9600   0.9500   0.9500   0.5754   0.5281   0.5281   0.4519   0.4519   0.3352   0.3352   0.2475   0.2475   0.2245   0.2245   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9999   0.9998   0.9997   0.9997   0.9995   0.9994   0.9994   0.9992   0.9992   0.9991   0.9990   0.9990   0.9989   0.9989   0.9988   0.9988   0.9987   0.9850   0.9850   0.9800   0.9800   0.9700   0.9700   0.9600   0.9600   0.6717   0.6224   0.6224   0.5513   0.5513   0.4662   0.4662   0.3660   0.3660   0.3023   0.3023   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9999   0.9998   0.9997   0.9997   0.9995   0.9994   0.9994   0.9992   0.9992   0.9991   0.9990   0.9990   0.9989   0.9989   0.9988   0.9988   0.9987   0.9850   0.9850   0.9800   0.9800   0.9700   0.9700   0.9600   0.9600   0.6717   0.6224   0.6224   0.5513   0.5513   0.4662   0.4662   0.3660   0.3660   0.3023   0.3023   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9999   0.9999   0.9998   0.9998   0.9996   0.9995   0.9995   0.9993   0.9993   0.9992   0.9991   0.9991   0.9990   0.9990   0.9989   0.9989   0.9988   0.9987   0.9987   0.9900   0.9900   0.9800   0.9800   0.9700   0.9700   0.8789   0.8104   0.8104   0.6756   0.6756   0.5625   0.5625   0.5204   0.5204   0.4194   0.4194   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9999   0.9999   0.9998   0.9998   0.9996   0.9995   0.9995   0.9993   0.9993   0.9992   0.9991   0.9991   0.9990   0.9990   0.9989   0.9989   0.9988   0.9987   0.9987   0.9900   0.9900   0.9800   0.9800   0.9700   0.9700   0.8789   0.8104   0.8104   0.6756   0.6756   0.5625   0.5625   0.5204   0.5204   0.4194   0.4194   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.9500   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000
